t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)
733,184	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,594E-1	3,556E-1	0,000E+0
734,184	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,594E-1	3,563E-1	0,000E+0
735,186	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,594E-1	3,563E-1	0,000E+0
736,185	39,200	40,900	8,010E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,609E-1	3,562E-1	0,000E+0
737,185	39,200	40,900	8,010E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,609E-1	3,562E-1	0,000E+0
738,185	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,585E-1	3,556E-1	0,000E+0
739,185	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,585E-1	3,556E-1	0,000E+0
740,186	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,585E-1	3,556E-1	0,000E+0
741,186	38,900	40,900	7,980E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,595E-1	3,557E-1	0,000E+0
742,187	38,900	40,900	7,980E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,595E-1	3,557E-1	0,000E+0
743,187	38,900	40,900	7,980E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,595E-1	3,557E-1	0,000E+0
744,187	38,900	40,900	7,980E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,595E-1	3,557E-1	0,000E+0
745,188	39,100	41,100	8,020E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,601E-1	3,567E-1	0,000E+0
746,188	39,100	41,100	8,020E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,601E-1	3,567E-1	0,000E+0
747,189	38,800	41,000	7,980E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,583E-1	3,567E-1	0,000E+0
748,189	38,800	41,000	7,980E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,583E-1	3,567E-1	0,000E+0
749,190	39,200	41,000	8,020E+1	0,000E+0	1,779E+2	1,775E+2	0,000E+0	3,607E-1	3,567E-1	0,000E+0
750,189	38,800	40,700	7,950E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,568E-1	3,534E-1	0,000E+0
751,189	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,601E-1	3,572E-1	0,000E+0
752,189	39,100	41,000	8,010E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,602E-1	3,562E-1	0,000E+0
753,189	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,592E-1	3,563E-1	0,000E+0
754,189	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,592E-1	3,563E-1	0,000E+0
755,189	39,000	40,900	7,990E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,591E-1	3,557E-1	0,000E+0
756,190	39,000	40,900	7,990E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,591E-1	3,557E-1	0,000E+0
757,189	39,000	40,900	7,990E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,591E-1	3,557E-1	0,000E+0
758,189	39,200	40,800	8,000E+1	0,000E+0	1,773E+2	1,773E+2	0,000E+0	3,605E-1	3,559E-1	0,000E+0
759,189	39,200	40,800	8,000E+1	0,000E+0	1,773E+2	1,773E+2	0,000E+0	3,605E-1	3,559E-1	0,000E+0
760,189	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,604E-1	3,569E-1	0,000E+0
761,190	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,604E-1	3,569E-1	0,000E+0
762,189	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,604E-1	3,569E-1	0,000E+0
763,190	38,900	40,800	7,970E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,592E-1	3,554E-1	0,000E+0
764,189	38,900	40,800	7,970E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,592E-1	3,554E-1	0,000E+0
765,189	38,900	40,800	7,970E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,592E-1	3,554E-1	0,000E+0
766,189	39,000	41,100	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,601E-1	3,579E-1	0,000E+0
767,189	39,000	41,200	8,020E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,601E-1	3,575E-1	0,000E+0
768,190	39,200	41,000	8,020E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,606E-1	3,566E-1	0,000E+0
769,189	39,200	40,900	8,010E+1	0,000E+0	1,773E+2	1,774E+2	0,000E+0	3,604E-1	3,555E-1	0,000E+0
770,190	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,591E-1	3,560E-1	0,000E+0
771,189	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,591E-1	3,560E-1	0,000E+0
772,189	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,598E-1	3,556E-1	0,000E+0
773,189	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,598E-1	3,556E-1	0,000E+0
774,190	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,598E-1	3,556E-1	0,000E+0
775,191	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,598E-1	3,556E-1	0,000E+0
776,190	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,599E-1	3,553E-1	0,000E+0
777,191	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,599E-1	3,553E-1	0,000E+0
778,190	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,599E-1	3,553E-1	0,000E+0
779,190	39,100	40,800	7,990E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,600E-1	3,556E-1	0,000E+0
780,190	39,100	40,800	7,990E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,600E-1	3,556E-1	0,000E+0
781,191	39,100	40,800	7,990E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,600E-1	3,556E-1	0,000E+0
782,192	39,000	40,800	7,980E+1	0,000E+0	1,773E+2	1,770E+2	0,000E+0	3,594E-1	3,555E-1	0,000E+0
783,191	39,000	40,800	7,980E+1	0,000E+0	1,773E+2	1,770E+2	0,000E+0	3,594E-1	3,555E-1	0,000E+0
784,191	39,200	41,000	8,020E+1	0,000E+0	1,773E+2	1,770E+2	0,000E+0	3,609E-1	3,576E-1	0,000E+0
785,191	38,900	40,600	7,950E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,588E-1	3,536E-1	0,000E+0
786,191	39,300	41,000	8,030E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,613E-1	3,568E-1	0,000E+0
787,191	39,300	41,000	8,030E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,613E-1	3,568E-1	0,000E+0
788,191	38,900	40,900	7,980E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,587E-1	3,560E-1	0,000E+0
789,193	39,000	40,800	7,980E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,593E-1	3,555E-1	0,000E+0
790,192	39,200	41,000	8,020E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,610E-1	3,569E-1	0,000E+0
791,193	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,615E-1	3,566E-1	0,000E+0
792,194	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,615E-1	3,566E-1	0,000E+0
793,194	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,615E-1	3,566E-1	0,000E+0
794,196	39,200	40,900	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,612E-1	3,563E-1	0,000E+0
795,195	39,200	40,900	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,612E-1	3,563E-1	0,000E+0
796,196	38,800	40,800	7,960E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,582E-1	3,551E-1	0,000E+0
797,195	38,800	40,800	7,960E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,582E-1	3,551E-1	0,000E+0
798,195	39,200	40,900	8,010E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,612E-1	3,560E-1	0,000E+0
799,196	39,200	40,900	8,010E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,612E-1	3,560E-1	0,000E+0
800,196	39,100	40,800	7,990E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,603E-1	3,565E-1	0,000E+0
801,197	39,100	40,800	7,990E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,603E-1	3,565E-1	0,000E+0
802,196	39,100	40,800	7,990E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,603E-1	3,565E-1	0,000E+0
803,197	39,000	41,000	8,000E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,597E-1	3,565E-1	0,000E+0
804,198	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,596E-1	3,556E-1	0,000E+0
805,198	39,000	40,900	7,990E+1	0,000E+0	1,771E+2	1,770E+2	0,000E+0	3,587E-1	3,564E-1	0,000E+0
806,198	38,800	40,800	7,960E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,576E-1	3,553E-1	0,000E+0
807,198	39,100	40,800	7,990E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,601E-1	3,558E-1	0,000E+0
808,199	39,100	40,800	7,990E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,601E-1	3,558E-1	0,000E+0
809,199	39,000	40,900	7,990E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,589E-1	3,555E-1	0,000E+0
810,199	39,200	41,100	8,030E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,614E-1	3,573E-1	0,000E+0
811,200	38,800	40,800	7,960E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,587E-1	3,559E-1	0,000E+0
812,199	38,800	40,800	7,960E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,587E-1	3,559E-1	0,000E+0
813,200	38,800	40,800	7,960E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,587E-1	3,559E-1	0,000E+0
814,199	39,200	41,000	8,020E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,617E-1	3,574E-1	0,000E+0
815,200	39,200	41,000	8,020E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,617E-1	3,574E-1	0,000E+0
816,200	39,200	41,000	8,020E+1	0,000E+0	1,771E+2	1,771E+2	0,000E+0	3,617E-1	3,574E-1	0,000E+0
817,200	39,100	41,100	8,020E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,603E-1	3,570E-1	0,000E+0
818,201	39,100	41,100	8,020E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,603E-1	3,570E-1	0,000E+0
819,200	39,100	41,100	8,020E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,603E-1	3,570E-1	0,000E+0
820,201	39,100	41,100	8,020E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,603E-1	3,570E-1	0,000E+0
821,200	38,900	40,600	7,950E+1	0,000E+0	1,771E+2	1,770E+2	0,000E+0	3,585E-1	3,543E-1	0,000E+0
822,200	39,000	40,800	7,980E+1	0,000E+0	1,772E+2	1,772E+2	0,000E+0	3,582E-1	3,552E-1	0,000E+0
823,200	39,000	40,800	7,980E+1	0,000E+0	1,770E+2	1,770E+2	0,000E+0	3,592E-1	3,560E-1	0,000E+0
824,200	39,000	40,800	7,980E+1	0,000E+0	1,770E+2	1,770E+2	0,000E+0	3,592E-1	3,560E-1	0,000E+0
825,201	39,200	41,000	8,020E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,611E-1	3,569E-1	0,000E+0
826,200	39,100	40,800	7,990E+1	0,000E+0	1,773E+2	1,769E+2	0,000E+0	3,598E-1	3,551E-1	0,000E+0
827,200	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,601E-1	3,571E-1	0,000E+0
828,200	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,598E-1	3,564E-1	0,000E+0
829,200	39,100	41,000	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,610E-1	3,576E-1	0,000E+0
830,201	39,100	41,000	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,610E-1	3,576E-1	0,000E+0
831,200	39,100	41,000	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,610E-1	3,576E-1	0,000E+0
832,201	39,100	41,000	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,610E-1	3,576E-1	0,000E+0
833,200	39,100	41,000	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,598E-1	3,570E-1	0,000E+0
834,200	39,100	41,000	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,598E-1	3,570E-1	0,000E+0
835,200	38,900	40,800	7,970E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,584E-1	3,553E-1	0,000E+0
836,200	38,900	40,800	7,970E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,584E-1	3,553E-1	0,000E+0
837,201	39,100	41,300	8,040E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,601E-1	3,586E-1	0,000E+0
838,200	39,100	41,300	8,040E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,601E-1	3,586E-1	0,000E+0
839,201	39,100	41,300	8,040E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,601E-1	3,586E-1	0,000E+0
840,201	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,769E+2	0,000E+0	3,605E-1	3,569E-1	0,000E+0
841,201	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,769E+2	0,000E+0	3,605E-1	3,569E-1	0,000E+0
842,201	39,000	40,700	7,970E+1	0,000E+0	1,778E+2	1,774E+2	0,000E+0	3,587E-1	3,540E-1	0,000E+0
843,202	38,900	40,800	7,970E+1	0,000E+0	1,772E+2	1,772E+2	0,000E+0	3,589E-1	3,555E-1	0,000E+0
844,203	39,000	40,800	7,980E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,598E-1	3,560E-1	0,000E+0
845,202	39,200	40,900	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,615E-1	3,569E-1	0,000E+0
846,202	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,604E-1	3,561E-1	0,000E+0
847,202	39,200	40,900	8,010E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,609E-1	3,566E-1	0,000E+0
848,203	39,200	40,900	8,010E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,609E-1	3,566E-1	0,000E+0
849,204	39,100	41,000	8,010E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,607E-1	3,569E-1	0,000E+0
850,205	39,100	41,000	8,010E+1	0,000E+0	1,771E+2	1,768E+2	0,000E+0	3,605E-1	3,571E-1	0,000E+0
851,204	38,900	40,800	7,970E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,581E-1	3,554E-1	0,000E+0
852,204	39,000	40,900	7,990E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,561E-1	0,000E+0
853,204	39,000	40,900	7,990E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,561E-1	0,000E+0
854,204	39,000	40,900	7,990E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,561E-1	0,000E+0
855,205	39,000	40,900	7,990E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,561E-1	0,000E+0
856,206	38,900	40,900	7,980E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,565E-1	0,000E+0
857,205	38,900	40,900	7,980E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,565E-1	0,000E+0
858,205	38,900	40,900	7,980E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,599E-1	3,565E-1	0,000E+0
859,205	39,000	40,900	7,990E+1	0,000E+0	1,768E+2	1,767E+2	0,000E+0	3,599E-1	3,566E-1	0,000E+0
860,205	39,000	40,900	7,990E+1	0,000E+0	1,768E+2	1,767E+2	0,000E+0	3,599E-1	3,566E-1	0,000E+0
861,205	39,200	40,900	8,010E+1	0,000E+0	1,769E+2	1,765E+2	0,000E+0	3,619E-1	3,571E-1	0,000E+0
862,205	39,200	40,900	8,010E+1	0,000E+0	1,769E+2	1,765E+2	0,000E+0	3,619E-1	3,571E-1	0,000E+0
863,206	38,900	41,100	8,000E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,595E-1	3,570E-1	0,000E+0
864,205	38,900	41,100	8,000E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,595E-1	3,570E-1	0,000E+0
865,205	38,900	40,800	7,970E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,585E-1	3,549E-1	0,000E+0
866,205	38,900	40,900	7,980E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,589E-1	3,558E-1	0,000E+0
867,205	39,100	40,900	8,000E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,606E-1	3,564E-1	0,000E+0
868,205	39,100	40,800	7,990E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,601E-1	3,560E-1	0,000E+0
869,206	38,900	40,800	7,970E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,588E-1	3,554E-1	0,000E+0
870,208	39,100	41,000	8,010E+1	0,000E+0	1,769E+2	1,770E+2	0,000E+0	3,604E-1	3,567E-1	0,000E+0
871,207	39,200	41,000	8,020E+1	0,000E+0	1,770E+2	1,768E+2	0,000E+0	3,610E-1	3,571E-1	0,000E+0
872,208	39,200	40,900	8,010E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,614E-1	3,565E-1	0,000E+0
873,208	39,100	40,900	8,000E+1	0,000E+0	1,771E+2	1,768E+2	0,000E+0	3,609E-1	3,557E-1	0,000E+0
874,208	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,767E+2	0,000E+0	3,615E-1	3,570E-1	0,000E+0
875,209	39,000	41,200	8,020E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,605E-1	3,583E-1	0,000E+0
876,209	39,100	40,800	7,990E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,607E-1	3,563E-1	0,000E+0
877,211	39,100	40,800	7,990E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,607E-1	3,563E-1	0,000E+0
878,210	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,767E+2	0,000E+0	3,613E-1	3,570E-1	0,000E+0
879,211	39,200	40,900	8,010E+1	0,000E+0	1,771E+2	1,767E+2	0,000E+0	3,613E-1	3,570E-1	0,000E+0
880,211	39,000	41,000	8,000E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,594E-1	3,573E-1	0,000E+0
881,212	39,100	40,800	7,990E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,607E-1	3,561E-1	0,000E+0
882,213	39,000	41,000	8,000E+1	0,000E+0	1,769E+2	1,767E+2	0,000E+0	3,607E-1	3,569E-1	0,000E+0
883,212	39,300	41,300	8,060E+1	0,000E+0	1,769E+2	1,769E+2	0,000E+0	3,628E-1	3,597E-1	0,000E+0
884,212	39,100	40,800	7,990E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,599E-1	3,560E-1	0,000E+0
885,213	39,100	40,900	8,000E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,602E-1	3,568E-1	0,000E+0
886,213	39,100	40,900	8,000E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,602E-1	3,568E-1	0,000E+0
887,213	38,700	41,000	7,970E+1	0,000E+0	1,768E+2	1,767E+2	0,000E+0	3,580E-1	3,568E-1	0,000E+0
888,213	39,100	41,100	8,020E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,600E-1	3,572E-1	0,000E+0
889,215	38,800	40,800	7,960E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,592E-1	3,555E-1	0,000E+0
890,214	38,800	40,900	7,970E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,591E-1	3,570E-1	0,000E+0
891,215	39,000	41,000	8,000E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,601E-1	3,569E-1	0,000E+0
892,215	39,000	41,000	8,000E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,601E-1	3,569E-1	0,000E+0
893,216	39,200	41,000	8,020E+1	0,000E+0	1,769E+2	1,767E+2	0,000E+0	3,612E-1	3,574E-1	0,000E+0
894,217	39,000	41,000	8,000E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,591E-1	3,562E-1	0,000E+0
895,216	39,300	40,800	8,010E+1	0,000E+0	1,773E+2	1,768E+2	0,000E+0	3,619E-1	3,560E-1	0,000E+0
896,216	39,100	40,900	8,000E+1	0,000E+0	1,770E+2	1,769E+2	0,000E+0	3,603E-1	3,558E-1	0,000E+0
897,217	39,200	40,900	8,010E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,616E-1	3,565E-1	0,000E+0
898,217	39,200	40,900	8,010E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,616E-1	3,565E-1	0,000E+0
899,218	39,100	40,900	8,000E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,598E-1	3,560E-1	0,000E+0
900,219	38,800	40,900	7,970E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,586E-1	3,558E-1	0,000E+0
901,220	38,800	40,900	7,970E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,586E-1	3,558E-1	0,000E+0
902,219	39,100	41,100	8,020E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,601E-1	3,575E-1	0,000E+0
903,219	39,200	40,900	8,010E+1	0,000E+0	1,769E+2	1,766E+2	0,000E+0	3,617E-1	3,568E-1	0,000E+0
904,219	39,200	40,900	8,010E+1	0,000E+0	1,769E+2	1,766E+2	0,000E+0	3,617E-1	3,568E-1	0,000E+0
905,220	39,100	40,800	7,990E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,608E-1	3,563E-1	0,000E+0
906,220	39,200	41,000	8,020E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,610E-1	3,570E-1	0,000E+0
907,220	39,000	41,000	8,000E+1	0,000E+0	1,768E+2	1,768E+2	0,000E+0	3,598E-1	3,571E-1	0,000E+0
908,221	39,100	40,900	8,000E+1	0,000E+0	1,768E+2	1,767E+2	0,000E+0	3,603E-1	3,565E-1	0,000E+0
909,220	39,100	41,000	8,010E+1	0,000E+0	1,769E+2	1,767E+2	0,000E+0	3,610E-1	3,570E-1	0,000E+0
910,220	38,800	40,800	7,960E+1	0,000E+0	1,766E+2	1,767E+2	0,000E+0	3,589E-1	3,562E-1	0,000E+0
911,220	39,100	40,800	7,990E+1	0,000E+0	1,770E+2	1,767E+2	0,000E+0	3,596E-1	3,556E-1	0,000E+0
912,220	39,000	41,000	8,000E+1	0,000E+0	1,768E+2	1,766E+2	0,000E+0	3,602E-1	3,574E-1	0,000E+0
913,220	39,100	41,000	8,010E+1	0,000E+0	1,769E+2	1,765E+2	0,000E+0	3,602E-1	3,567E-1	0,000E+0
914,222	39,100	41,000	8,010E+1	0,000E+0	1,769E+2	1,765E+2	0,000E+0	3,602E-1	3,567E-1	0,000E+0
915,221	39,000	40,900	7,990E+1	0,000E+0	1,768E+2	1,770E+2	0,000E+0	3,604E-1	3,559E-1	0,000E+0
916,222	39,000	41,000	8,000E+1	0,000E+0	1,768E+2	1,767E+2	0,000E+0	3,602E-1	3,575E-1	0,000E+0
917,221	39,100	41,000	8,010E+1	0,000E+0	1,768E+2	1,766E+2	0,000E+0	3,606E-1	3,577E-1	0,000E+0
918,221	38,900	41,100	8,000E+1	0,000E+0	1,765E+2	1,768E+2	0,000E+0	3,593E-1	3,569E-1	0,000E+0
919,221	39,100	40,700	7,980E+1	0,000E+0	1,769E+2	1,765E+2	0,000E+0	3,604E-1	3,555E-1	0,000E+0
920,223	39,000	41,000	8,000E+1	0,000E+0	1,767E+2	1,767E+2	0,000E+0	3,599E-1	3,566E-1	0,000E+0
921,222	39,000	40,700	7,970E+1	0,000E+0	1,768E+2	1,766E+2	0,000E+0	3,591E-1	3,548E-1	0,000E+0
922,223	39,400	41,600	8,100E+1	0,000E+0	1,769E+2	1,768E+2	0,000E+0	3,649E-1	3,630E-1	0,000E+0
923,223	60,300	71,400	1,317E+2	0,000E+0	1,802E+2	1,802E+2	0,000E+0	5,968E-1	5,919E-1	0,000E+0
924,223	63,200	75,700	1,389E+2	0,000E+0	1,825E+2	1,820E+2	0,000E+0	6,177E-1	6,123E-1	0,000E+0
925,223	57,900	67,400	1,253E+2	0,000E+0	1,813E+2	1,809E+2	0,000E+0	5,587E-1	5,532E-1	0,000E+0
926,223	57,900	67,400	1,253E+2	0,000E+0	1,813E+2	1,809E+2	0,000E+0	5,587E-1	5,532E-1	0,000E+0
927,224	61,300	73,300	1,346E+2	0,000E+0	1,817E+2	1,813E+2	0,000E+0	6,002E-1	5,961E-1	0,000E+0
928,223	62,000	73,600	1,356E+2	0,000E+0	1,821E+2	1,816E+2	0,000E+0	6,034E-1	5,976E-1	0,000E+0
929,223	62,500	74,000	1,365E+2	0,000E+0	1,819E+2	1,817E+2	0,000E+0	6,090E-1	6,017E-1	0,000E+0
930,223	63,300	75,800	1,391E+2	0,000E+0	1,822E+2	1,819E+2	0,000E+0	6,182E-1	6,131E-1	0,000E+0
931,223	63,700	76,300	1,400E+2	0,000E+0	1,821E+2	1,820E+2	0,000E+0	6,238E-1	6,175E-1	0,000E+0
932,224	64,500	77,800	1,423E+2	0,000E+0	1,826E+2	1,822E+2	0,000E+0	6,337E-1	6,276E-1	0,000E+0
933,224	64,900	78,200	1,431E+2	0,000E+0	1,825E+2	1,823E+2	0,000E+0	6,368E-1	6,297E-1	0,000E+0
934,226	65,000	79,000	1,440E+2	0,000E+0	1,824E+2	1,825E+2	0,000E+0	6,383E-1	6,349E-1	0,000E+0
935,225	65,100	79,400	1,445E+2	0,000E+0	1,826E+2	1,826E+2	0,000E+0	6,415E-1	6,374E-1	0,000E+0
936,226	65,400	79,800	1,452E+2	0,000E+0	1,828E+2	1,827E+2	0,000E+0	6,459E-1	6,408E-1	0,000E+0
937,225	65,400	79,800	1,452E+2	0,000E+0	1,828E+2	1,827E+2	0,000E+0	6,459E-1	6,408E-1	0,000E+0
